"address","city","latitude","longitude","name","postalCode","county_code","State","County","pct_diabetes","pct_obese","pct_white","pct_black","pct_hisp","pct_asian","pct_other","poverty_rate"
"2441 Northgate St","Ottumwa",41.04905,-92.41165,"McDonald's","52501",19179,"IA","Wapello",12.8,35.6,87.45824561,1.254736842,9.077894737,0.701754386,0.3733333333,16
"903 E Milam St","Mexia",31.68468,-96.47389,"McDonald's","76667",48293,"TX","Limestone",11.8,33.9,61.72169004,17.28104687,19.09425248,0.3592199795,0.295073554527,19.1
"5131 Government St","Baton Rouge",30.44529,-91.13715,"Captain D's","70806",22033,"LA","East Baton Rouge",11.6,32.9,46.9508441,45.11655697,3.697199497,2.792096708,0.22922909502,18.5
"4021 Interstate Highway 69 Access Rd","Corpus Christi",27.85699,-97.63067,"Whataburger","78410",48355,"TX","Nueces",9.9,33.6,32.88137486,3.579417029,60.63464257,1.615117144,0.32067202979,19.9
"839 E Mulberry St","Angleton",29.165887,-95.422475,"Jack in the Box","77515",48039,"TX","Brazoria",9.1,31.2,53.22225273,11.77650192,27.66679652,5.432582081,0.34199114845,10.6
"3900 University Pkwy","Natchitoches",31.75324,-93.10647,"Sonic Drive-In","71457",22069,"LA","Natchitoches",13,34.7,53.35136228,41.18687762,1.857655563,0.3386746196,0.87954304198,29.6
"1855 Main Ave N","Tillamook",45.486681,-123.845556,"McDonald's","97141",41057,"OR","Tillamook",11.4,28.8,86.74059406,0.2455445545,9.045544554,0.8831683168,1.0930693069,15.5
"400 Downs Blvd Ste 100","Franklin",35.90875,-86.88409,"Domino's Pizza","37064",47187,"TN","Williamson",9.2,25.9,86.6728172,4.273345634,4.45786158,3.000840694,0.2281883591,5
"808 E Liberty St","Mexico",39.16989,-91.87478,"SONIC Drive In","65265",29007,"MO","Audrain",11.7,34.7,88.57769595,6.412315406,2.604880724,0.4504680951,0.33295467898,18.7
"701 E Main St","Park Hills",37.84401,-90.50351,"SONIC Drive In","63601",29187,"MO","St. Francois",12.2,32.8,92.76610719,4.221300815,1.19034869,0.3702627029,0.39780290401,18.2
"3039 W Peoria Ave","Phoenix",33.581838,-112.124385,"Samurai Sam's","85029",4013,"AZ","Maricopa",9,25.4,58.68447312,4.649844372,29.57051094,3.361201661,1.7283986841,16.3
"324 W Bypass","Andalusia",31.30789,-86.4999,"Arby's","36420",1039,"AL","Covington",14.7,34,84.07520191,12.40566662,1.278962002,0.3918972594,0.521647027655,22.3
"1411 Q St","Lincoln",40.814503,-96.700905,"Amigos/Kings Classic","68508",31109,"NE","Lancaster",7.6,26,84.3364038,3.376231137,5.846037413,3.466978736,0.63243017867,13.5
"525 W Crawford St","Clay Center",39.37906,-97.14248,"SONIC Drive In","67432",20027,"KS","Clay",14.1,36.2,95.88752197,0.3983596954,1.898066784,0.3046280023,0.39835969536,11.1
"5802 S Broadway Ave","Tyler",32.28572,-95.30372,"McDonald's","75703",48423,"TX","Smith",10.2,29.6,62.10648788,17.73605959,17.20819783,1.215941711,0.38004138966,16
"3112 N Navarro St","Victoria",28.82378,-97.000727,"McDonald's","77901",48469,"TX","Victoria",10.3,34.3,47.88865462,5.97974491,43.91252751,0.9908633185,0.24771582959,13.6
"2 N Mineral St","Keyser",39.44023,-78.97744,"Subway","26726",54057,"WV","Mineral",14.1,34.5,94.7894513,2.725790444,0.7160073727,0.389905005,0.124060683354,15.4
"1845 Fry Rd","Katy",29.79332,-95.71956,"McDonald's","77449",48201,"TX","Harris",8.5,27.2,32.97885208,18.4304351,40.84439209,6.105204719,0.25437029419,16.6
"100 W Loop 340","Woodway",31.51211,-97.18724,"Whataburger","76712",48309,"TX","McLennan",9,28.6,58.87248516,14.42789882,23.6141265,1.331596468,0.33545333024,19.9
"104 E Grant St","Roma",26.40269,-99.01235,"McDonald's","78584",48427,"TX","Starr",8.4,29.6,4.016861304,0.02460307046,95.68462144,0.195184359,0.02788347986,30.9
"441 Craig St","Buffalo",31.45096,-96.07826,"McDonalds","75831",48289,"TX","Leon",13.8,29.5,77.84060473,7.029343491,13.45158026,0.4464019999,0.35116957323,13.8
"2111 Ave F NW US 287","Childress",34.43504,-100.22784,"McDonald's","79201",48075,"TX","Childress",9,27,61.45433887,9.714529186,26.77176537,0.6675188183,0.4260758415,22.3
"1005 S 14th St","Kingsville",27.50749,-97.85649,"Taco Bell","78363",48273,"TX","Kleberg",9.2,28,23.32740713,3.337388104,70.16312654,2.230123826,0.24016718127,24.3
"4622 S Fort Hood St","Killeen",31.07809,-97.75698,"McDonald's","76542",48027,"TX","Bell",9.2,29,50.69995326,20.42967428,21.59975502,2.69150805,1.2019920383,15.9
"404 N Wood St","Gilmer",32.73227,-94.94278,"Taco Bell","75644",48459,"TX","Upshur",10.7,29.6,82.06008802,8.618891348,6.647332672,0.3714162151,0.531684855837,15.5
"7104 S Fry Rd","Katy",29.71927,-95.78177,"McDonald's","77494",48157,"TX","Fort Bend",8.4,23.9,36.16143498,21.05778347,23.7398249,16.87157805,0.22771727525,7
"1265 S Wheeler St","Jasper",30.91192,-93.99569,"McDonald's","75951",48241,"TX","Jasper",13.2,29.1,75.43825259,16.60879306,5.648277793,0.5600672081,0.50406048728,15.7
"307 E Wise St","Bowie",33.557809,-97.846268,"McDonald's","76230",48337,"TX","Montague",10.7,25.9,87.97099244,0.192707541,9.78751458,0.2992038136,0.70997515083,15.2
"705 N McCoy Blvd","New Boston",33.4717,-94.4091,"Taco Bell","75570",48037,"TX","Bowie",12.7,32.4,66.27018852,24.01555664,6.548911576,0.7789121158,0.66655863452,18.6
"821 S Sam Houston Blvd","San Benito",26.12559,-97.63723,"McDonald's","78586",48061,"TX","Cameron",9.3,33.2,10.69051253,0.2934370538,88.06730343,0.6119836542,0.11348530353,32
"2652 S Nc 127 Hwy","Hickory",35.69172,-81.35675,"Domino's Pizza","28602",37035,"NC","Catawba",13.5,29.5,77.99271823,8.329338292,8.4427111,3.440702782,0.24358957751,15.1
"1696 N Center St","Lonoke",34.79816,-91.89096,"SONIC Drive In","72086",5085,"AR","Lonoke",13.1,35.8,87.93375856,5.938030312,3.285739365,0.7695008485,0.51348820883,11.9
"651 Terry Pkwy Ste 101","Gretna",29.90228,-90.03,"Domino's Pizza","70056",22051,"LA","Jefferson",11.6,35.4,56.00898851,25.89584605,12.41515471,3.824280087,0.40341970444,16.3
"1449 Papillion Dr","Papillion",41.141563,-96.01308,"Domino's Pizza","68133",31153,"NE","Sarpy",8.4,30.6,83.81515991,3.852304205,7.283429867,2.085746663,0.44762024681,5.8
"323 N 114th St","Omaha",41.2606,-96.09081,"Domino's Pizza","68154",31055,"NE","Douglas",8.8,27.8,71.94388041,11.44360001,11.17827928,2.632515326,0.55036645978,14.5
"102 Pavilion Pkwy","Newport",39.09245,-84.4806,"Domino's Pizza","41071",21037,"KY","Campbell",10.9,31.6,93.43561814,2.494022317,1.654932696,0.7970244421,0.12619553668,14.4
"998 Nc Highway 150 W A","Greensboro",36.20043,-79.84375,"Domino's Pizza","27455",37081,"NC","Guilford",10.3,30.7,54.30482017,32.14170178,7.130543032,3.902286213,0.46354876886,15.7
"1518 N Ed Carey Dr","Harlingen",26.17221,-97.67362,"Taco Bell","78550",48061,"TX","Cameron",9.3,33.2,10.69051253,0.2934370538,88.06730343,0.6119836542,0.11348530353,32
"1501 7th St","Las Vegas",35.60569,-105.22363,"McDonald's","87701",35047,"NM","San Miguel",8.8,22.6,19.66794815,1.153335828,76.83121832,0.5953798523,0.84373830507,28.7
"1130 Burlington St","Holdrege",40.42485,-99.3797,"Sonic Drive-In","68949",31137,"NE","Phelps",10,33.4,94.62342185,0.1306051371,4.059643013,0.22855899,0.26121027428,10.4
"1630 S Broadway","Minot",48.21665,-101.29666,"Taco Bell","58701",38101,"ND","Ward",7.8,30.8,88.71828131,2.381840292,3.030401297,0.8917713822,2.608836644,8.4
"801 Dakota Ave","Wahpeton",46.26365,-96.61158,"Taco John's","58075",38077,"ND","Richland",8.4,33.1,94.05673672,0.6739783102,1.660437473,0.5391826481,1.89326634383,10.2
"223 N Josephine Ave","Madison",44.006216,-97.118242,"Taco John's","57042",46079,"SD","Lake",8.6,31.3,95.60714286,0.4910714286,1.5625,0.7053571429,0.65178571429,10.1
"327 S Canal St","Carlsbad",32.41713,-104.2292,"McDonalds","88220",35015,"NM","Eddy",9.7,31.2,52.22277954,1.094205726,44.08590165,0.6037637705,0.84526927865,12.3
"2005 E Madison Ave","Bastrop",32.77873,-91.8896,"McDonald's","71220",22067,"LA","Morehouse",16,39.4,50.93462954,46.74219951,0.9113978341,0.350262697,0.17155723934,31.1
"2000 N Date St","Truth Or Consequences",33.15244,-107.24684,"Sonic Drive-In","87901",35051,"NM","Sierra",10.1,21,68.44344344,0.3670337004,27.96129463,0.4087420754,1.10110110102,28.7
"320 NW 2nd St","Madison",44.007172,-97.115957,"McDonald's","57042",46079,"SD","Lake",8.6,31.3,95.60714286,0.4910714286,1.5625,0.7053571429,0.65178571429,10.1
"681 W Bridge St","Owatonna",44.084414,-93.241752,"Taco Bell","55060",27147,"MN","Steele",8,30.5,88.97637795,2.742235346,6.239063867,0.7600612423,0.20231846017,9.4
"2121 E Grand Ave","Laramie",41.30959,-105.56668,"Taco Bell","82070",56001,"WY","Albany",6.9,23.3,84.83980275,1.074409763,8.821179647,2.768671313,0.59230281829,20.1
"1401 Mill St","Belle Fourche",44.66263,-103.85504,"Taco John's","57717",46019,"SD","Butte",8.4,31.3,92.58160237,0.1978239367,3.026706231,0.2077151335,1.75074183984,13.9
"1650 E Bert Kouns Industrial Loop","Shreveport",32.4316,-93.71381,"Whataburger","71105",22017,"LA","Caddo",12,34.3,47.83679585,46.94570713,2.403821641,1.040518651,0.42907176952,22.2
"600 N Grand Ave","Tahlequah",35.9196,-94.96673,"Northeastern State University","74464",40021,"OK","Cherokee",14.6,35.5,50.2075042,1.238640475,6.282588801,0.5320620597,33.17087705534,21.5
"507 MacArthur Dr","Alexandria",31.29621,-92.478,"McDonald's","71303",22079,"LA","Rapides",13.2,35.7,62.01742989,31.86387363,2.597007894,1.173896196,0.75524454274,21.6
"245 High St","Ellsworth",44.5325,-68.408,"Taco Bell","4605",23009,"ME","Hancock",8.5,24.3,96.20529972,0.3785512147,1.09155059,0.8177441288,0.37671358743,11.5
"259 High St","Ellsworth",44.53099,-68.40688,"McDonald's","4605",23009,"ME","Hancock",8.5,24.3,96.20529972,0.3785512147,1.09155059,0.8177441288,0.37671358743,11.5
"6001 San Mateo Blvd Ne Ste G1","Albuquerque",35.14515,-106.58797,"Pizza Hut","87109",35001,"NM","Bernalillo",7.4,21.5,41.48459621,2.459083198,47.85786732,2.208239506,4.03387446367,19
"304 Keyser Ave","Natchitoches",31.75412,-93.08107,"McDonald's","71457",22069,"LA","Natchitoches",13,34.7,53.35136228,41.18687762,1.857655563,0.3386746196,0.87954304198,29.6
"192 Water St","Gardiner",44.22938,-69.77157,"Domino's Pizza","4345",23011,"ME","Kennebec",10.8,30.9,95.41387299,0.5255789965,1.231262945,0.7253317615,0.49365130041,13.1
"1306 S Thompson St","Springdale",36.17034,-94.13983,"SONIC Drive In","72764",5143,"AR","Washington",9.1,30.6,74.13685273,2.87001699,15.49159136,2.153005195,3.079802034,16.9
"1310 E Main St","Stigler",35.25441,-95.10962,"McDonald's","74462",40061,"OK","Haskell",18,38.5,73.3181925,0.3994048085,3.336204871,0.5325397447,15.63160780367,18.1
"1510 S Mississippi Ave","Atoka",34.3717,-96.13563,"Taco Bell","74525",40005,"OK","Atoka",12.8,34.3,72.75419546,3.715978,2.883937385,0.3878155408,13.46072486156,23
"207 N Broadway St","Checotah",35.47132,-95.52156,"Subway","74426",40091,"OK","McIntosh",13.8,37.9,69.39067746,3.170057278,1.92573573,0.3357693067,18.32411613746,21.3
"4105 Main St","Springfield",44.04537,-122.96621,"Domino's Pizza","97478",41039,"OR","Lane",7.8,27.4,84.6731018,0.8819640902,7.439830545,2.322619166,1.1799326159,19
"499 Canal St","Brattleboro",42.83924,-72.56684,"Domino's Pizza","5301",50025,"VT","Windham",7.5,23.4,94.14328398,0.8626693326,1.842158471,1.033405971,0.28081684006,13.2
"105 Blake Dr","Wagoner",35.96083,-95.39476,"SONIC Drive In","74467",40145,"OK","Wagoner",11.4,33.5,73.40493945,3.651912157,4.772525142,1.361428474,9.77491961457,10.2
"5704 Jackson St","Alexandria",31.26788,-92.48741,"Subway","71303",22079,"LA","Rapides",13.2,35.7,62.01742989,31.86387363,2.597007894,1.173896196,0.75524454274,21.6
"603 E Main St","Endicott",42.09591,-76.05453,"McDonald's","13760",36007,"NY","Broome",9.9,27.3,86.2781655,4.411764706,3.37886341,3.499002991,0.19341974079,17.7
"1052 Sagamore Pkwy W","West Lafayette",40.45384,-86.91841,"Jimmy John's","47906",18157,"IN","Tippecanoe",6.9,26.4,80.36520431,3.895705521,7.493344137,6.18069221,0.22572056953,18.9
"363 Swanton Rd","Saint Albans",44.8396,-73.08202,"Taco Bell","5478",50011,"VT","Franklin",8.1,27.5,94.8561136,0.4188832572,1.195911699,0.4670548318,1.04301931015,8.1
"580 Shelburne Rd Ste 11","Burlington",44.44926,-73.20896,"SUBWAY","5401",50007,"VT","Chittenden",6.5,19.8,91.25043917,2.026254432,1.824395541,2.790252004,0.26382190424,10.4
"2201 S Park Ave Ste 5","Alexandria",40.24008,-85.66922,"Pizza Hut","46001",18095,"IN","Madison",12.2,33.4,86.28110851,8.270533897,3.182260172,0.4155398219,0.22334315838,16.7
"25 Berlin St","Montpelier",44.25664,-72.57701,"Domino's Pizza","5602",50023,"VT","Washington",8.3,23,94.85840024,0.6903618101,1.671313871,0.8314576544,0.23012060337,9.3
"313 2nd St","North Wilkesboro",36.16562,-81.13658,"Wendy's","28659",37193,"NC","Wilkes",10.8,26.7,88.81886357,4.016440727,5.439861552,0.4254398616,0.18027112773,18.7
"127 North St","Houlton",46.13483,-67.83927,"Domino's Pizza","4730",23003,"ME","Aroostook",13.3,34.1,95.08974537,0.5983024906,0.928064561,0.4313343537,1.67802977555,18.4
"1215 2nd Ave W","Williston",48.1566,-103.6262,"Taco John's","58801",38105,"ND","Williams",8.3,35.3,90.91883204,0.2544870078,1.946602375,0.3482453791,3.94231627873,7.8
"7201 Two Notch Rd","Columbia",34.064617,-80.95748,"Sarku Japan","29223",45079,"SC","Richland",11.1,32.6,45.32254541,45.39588665,4.847023698,2.193215155,0.35344235693,15.8
"875 4th St SW","Mason City",43.14776,-93.21414,"Taco Bell","50401",19033,"IA","Cerro Gordo",10.4,33.2,92.58227447,1.25704967,3.836832688,0.8335032049,0.17213653149,12.3
"320 11th Street Sw Plz","Spencer",43.12617,-95.15025,"Taco Bell","51301",19041,"IA","Clay",9.3,33.8,95.05609888,0.4079918402,2.861942761,0.5879882402,0.2159956801,11.6
"120 E Jefferson St","Washington",41.29768,-91.69085,"Taco Bell","52353",19183,"IA","Washington",9.4,31.5,92.67416144,0.6450423885,5.243273129,0.3317360855,0.24419461852,10.9
"6694 Highway 431 S","Owens Cross Roads",34.657839,-86.483357,"Taco Bell","35763",1089,"AL","Madison",11.5,32.3,66.14030005,23.74981706,4.600804633,2.439286642,0.79328337479,13.3
"2721a Emanuel Church Rd","West Columbia",33.93912,-81.150724,"Pizza Hut","29170",45063,"SC","Lexington",9.9,33.4,76.96376781,14.09918785,5.537156381,1.407441566,0.40473949182,13.2
"837 W Morton Ave","Jacksonville",39.723201,-90.240464,"Taco Bell","62650",17137,"IL","Morgan",11.3,28.8,89.84443132,5.918924241,2.002981968,0.4585478381,0.20536191522,14.8
"2013 US Route 20","Seneca Falls",42.9037,-76.8312,"Burger King","13148",36099,"NY","Seneca",8.9,28.9,90.77472979,4.292076821,2.700632606,0.6751581515,0.278006297712,14.1
"2211 W Dekalb St","Camden",34.24907,-80.64598,"Chick-fil-A","29020",45055,"SC","Kershaw",12.6,31.7,69.71003452,24.40475226,3.724654359,0.479764008,0.33713146503,15.5
"1400 S Higley Blvd","Rawlins",41.77618,-107.22593,"Subway","82301",56007,"WY","Carbon",8.2,28.2,79.84261882,0.6861819326,16.79571923,0.6484104501,0.84356310985,11.4
"3 Spaulding Ave","Malone",44.84987,-74.28485,"Domino's Pizza","12953",36033,"NY","Franklin",9.6,30.3,82.63726041,5.492354503,2.918661214,0.4166747418,7.28890094744,18.3
"80 Clinton Plz","Clinton",40.14714,-88.97722,"Taco Bell","61727",17039,"IL","De Witt",10.8,30.5,95.73697241,0.4951391824,2.13755208,0.3502203973,0.16303363325,11.6
"776 E Main St","Cobleskill",42.67962,-74.47452,"Taco Bell","12043",36095,"NY","Schoharie",9.8,26.2,93.8715686,1.203090171,2.821460197,0.6626156524,0.174051116056,13.7
"1134 Paterson St","Ogdensburg",44.690205,-75.4774,"McDonald's","13669",36089,"NY","St. Lawrence",10.6,28.2,92.85267634,2.017973272,1.917029944,0.9594082756,0.96208818696,18.5
"201 Maple City Dr","Monmouth",40.9107,-90.64483,"Taco Bell","61462",17187,"IL","Warren",10.5,30.5,87.9990964,1.620827921,8.414751228,0.5252160163,0.23154684591,14.3
"31305 Vine St","Eastlake",41.642781,-81.468481,"Burger King","44095",39085,"OH","Lake",11.2,26.7,90.85076139,3.110749823,3.401567547,1.124147435,0.11519685625,8.3
"2118 Missouri Blvd","Jefferson City",38.58174,-92.20713,"Captain D's","65109",29051,"MO","Cole",10.1,30.7,83.23068825,11.08172128,2.362152915,1.258060271,0.33951835767,11.9
"1212 W Main St","Fairfield",38.37957,-88.37697,"McDonald's","62837",17191,"IL","Wayne",10.3,29.2,97.49403341,0.2386634845,1.050119332,0.4176610979,0.161097852012,12.8
"2333 Missouri Blvd","Jefferson City",38.58134,-92.21398,"Jack in the Box","65109",29051,"MO","Cole",10.1,30.7,83.23068825,11.08172128,2.362152915,1.258060271,0.33951835767,11.9
"550 E Industrial Park Rd","Murphysboro",37.78839,-89.32524,"McDonald's","62966",17077,"IL","Jackson",9,31.5,75.96731874,14.09545319,3.990501179,3.138596433,0.33876913883,23.5
"220 S Main St","Atmore",31.02181,-87.49386,"Burger King","36502",1053,"AL","Escambia",17.8,37.7,61.34815627,31.73882408,1.873744096,0.224431744,3.35603747531,24.4
"1607 S State Route 127","Greenville",38.87866,-89.39077,"Taco Bell","62246",17005,"IL","Bond",10,29.6,88.90702386,5.971409275,3.078568213,0.3770823953,0.44461954076,14.8
"51-67 E 161st St","Bronx",40.828053,-73.92529,"McDonald's","10451",36005,"NY","Bronx",12.3,30.4,10.91676606,30.08393569,53.52745057,3.417423046,0.27853423705,30.3
"253 W 42nd St","New York",40.757015,-73.98944,"Five Guys","10036",36061,"NY","New York",6.7,14.7,48.01727503,12.9480734,25.44825468,11.20039247,0.16880292436,17.6
"4461 Market Commons Dr","Fairfax",38.858362,-77.376969,"Pei Wei","22033",51059,"VA","Fairfax",6.2,20.3,54.59996339,8.881916493,15.57529356,17.44776404,0.24239040203,6.2
"14493 Gideon Dr","Woodbridge",38.637623,-77.297706,"Wendy's","22192",51153,"VA","Prince William",7.9,25.5,48.67040462,19.52527599,20.26358078,7.45916687,0.3477594639,6.7
"2815 Fern Valley Rd","Louisville",38.1575,-85.7112,"Arby's","40213",21111,"KY","Jefferson",11.9,31.6,70.51191748,20.57101914,4.391064046,2.182038494,0.25570236517,15.4
"2800 Outer Loop","Louisville",38.13627,-85.71168,"McDonald's","40219",21111,"KY","Jefferson",11.9,31.6,70.51191748,20.57101914,4.391064046,2.182038494,0.25570236517,15.4
"6501 Paramount Park Dr","Louisville",38.156731,-85.712124,"Taco Bell","40213",21111,"KY","Jefferson",11.9,31.6,70.51191748,20.57101914,4.391064046,2.182038494,0.25570236517,15.4
"713 McCroskey St","Nixa",37.053586,-93.302767,"Arby's","65714",29043,"MO","Christian",10.5,29.1,94.26519594,0.5592725582,2.451499574,0.4972746764,0.63547828781,10.4
"3409 W Blue Ridge Dr","Greenville",34.852468,-82.451033,"Taco Bell","29611",45045,"SC","Greenville",10.4,28.1,70.29685855,17.85561527,8.087982714,1.944041221,0.2508726245,13.8
"6103 White Horse Rd","Greenville",34.853023,-82.452875,"McDonald's","29611",45045,"SC","Greenville",10.4,28.1,70.29685855,17.85561527,8.087982714,1.944041221,0.2508726245,13.8
"2219 Madison Street","Clarksville",36.5098,-87.2763,"SONIC Drive In","37043",47125,"TN","Montgomery",9.8,29,67.05293882,18.57065763,7.979991992,2.019369701,0.8216745681,13.4
"788 Riverside Drive","Clarksville",36.5401,-87.3663,"Taco Bell","37040",47125,"TN","Montgomery",9.8,29,67.05293882,18.57065763,7.979991992,2.019369701,0.8216745681,13.4
"400 Lovell Rd","Knoxville",35.90428,-84.14246,"Wendy's","37934",47093,"TN","Knox",11.2,29.7,83.8866704,8.710258059,3.473183011,1.850420845,0.29961177716,15.6
"13433 Leopard St","Corpus Christi",27.856211,-97.629141,"Burger King","78410",48355,"TX","Nueces",9.9,33.6,32.88137486,3.579417029,60.63464257,1.615117144,0.32067202979,19.9
"208 E Highway 90","Dayton",30.046579,-94.886769,"Jack in the Box","77535",48291,"TX","Liberty",11,27.6,69.16833018,10.67382309,17.98183573,0.4455137951,0.41246381031,15.8
"3305 S Campbell Ave Ste E","Springfield",37.15422,-93.29613,"Jimmy John's","65807",29077,"MO","Greene",8.8,32,89.53534854,2.812038928,2.982476542,1.631331448,0.711549783,17.7
"1173 Murfreesboro Rd","Nashville",36.1217,-86.7054,"McDonald's","37217",47037,"TN","Davidson",10.6,30.9,57.42682481,27.45814856,9.752489704,3.012377908,0.27813193637,17.1
"2203 E Hubbard St","Mineral Wells",32.8095,-98.0953,"Taco Bell","76067",48363,"TX","Palo Pinto",12,29.4,78.11177119,2.123723809,17.73327167,0.4695670734,0.51936964175,18.6
"2901 Houston Hwy","Victoria",28.8117,-96.9739,"Wendy's","77901",48469,"TX","Victoria",10.3,34.3,47.88865462,5.97974491,43.91252751,0.9908633185,0.24771582959,13.6
"6201 W Colonial Drive","Orlando",28.552592,-81.464927,"Krystal","32808",12095,"FL","Orange",8.8,24.9,45.96633728,19.47718761,26.89841495,4.846695685,0.30428742467,15.6
